Country,From,To,Type,Pax,Price,Currency,CAT,Transferz,Dottransfers,Talixo,Suntransfers,Alexandra
Egypt,Sharm el-Sheikh International Airport (SSH),Sharm El Sheikh,Standard minivan 7 pax,7,"€25,00",EUR,,,,,,
Egypt,Sharm el-Sheikh International Airport (SSH),Taba,Standard class car,3,"€233,00",EUR,,,,,,
Egypt,Sharm el-Sheikh International Airport (SSH),Taba,Standard minivan 7 pax,7,"€318,00",EUR,,,,,,
Estonia,Tallinn airport (TLL),Tallinn,Business class car,3,"€37,00",EUR,,,,,,
Estonia,Tallinn airport (TLL),Tallinn,First class car,3,"€110,00",EUR,,,,,,
Estonia,Tallinn airport (TLL),Tallinn,Standard class car,3,"€20,00",EUR,,,,,,
Estonia,Tallinn airport (TLL),Tallinn,Standard minivan 7 pax,7,"€37,00",EUR,,,,,,
Denmark,Copenhagen Kastrup Airport (CPH),Roskilde,Standard minivan 6 pax,6,"€190,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Espoo,Business class car,3,"€60,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Espoo,Standard class car,3,"€45,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Espoo,Standard minivan 6 pax,6,"€75,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Hämeenlinna,Business class car,3,"€150,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Hämeenlinna,Standard class car,3,"€130,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Hämeenlinna,Standard minivan 6 pax,6,"€155,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Hanko,Business class car,3,"€220,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Hanko,Standard class car,3,"€155,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Hanko,Standard minivan 6 pax,6,"€230,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Helsinki,Business class car,3,"€60,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Helsinki,Businessvan 6 pax,6,"€120,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Helsinki,Coach 30 pax,30,"€265,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Helsinki,Coach 45pax,45,"€265,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Helsinki,First class car,3,"€120,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Helsinki,Standard class car,3,"€38,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Helsinki,Standard Minibus 16pax,16,"€190,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Helsinki,Standard minivan 6 pax,6,"€70,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Hyvinkää,Standard class car,3,"€72,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Iisalmi,Business class car,3,"€650,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Iisalmi,Standard class car,3,"€560,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Iisalmi,Standard minivan 6 pax,6,"€670,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Imatra,Business class car,3,"€370,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Imatra,Standard class car,3,"€300,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Imatra,Standard minivan 6 pax,6,"€370,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),"Innotelli, Helsinki, Finland",Standard class car,3,"€38,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Järvenpää,Business class car,3,"€55,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Järvenpää,Standard class car,3,"€45,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Järvenpää,Standard minivan 6 pax,6,"€65,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Joensuu,Business class car,3,"€560,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Joensuu,Business class car,3,"€560,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Joensuu,Standard class car,3,"€495,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Joensuu,Standard class car,3,"€495,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Joensuu,Standard minivan 6 pax,6,"€570,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Joensuu,Standard minivan 6 pax,6,"€570,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kaitaa / Soukka / Matinkyla / Olari / Latokaski,Business class car,3,"€70,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kaitaa / Soukka / Matinkyla / Olari / Latokaski,Standard class car,3,"€45,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kaitaa / Soukka / Matinkyla / Olari / Latokaski,Standard minivan 6 pax,6,"€75,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),"Kaivonkatsojantie, Helsinki",Standard class car,3,"€38,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kajaani,Business class car,3,"€700,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kajaani,Standard class car,3,"€630,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kajaani,Standard minivan 6 pax,6,"€710,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kaunianen,Business class car,3,"€60,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kaunianen,Standard class car,3,"€45,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kaunianen,Standard minivan 6 pax,6,"€75,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kemi,Business class car,3,"€1 000,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kemi,Standard class car,3,"€830,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kemi,Standard minivan 6 pax,6,"€1 050,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kerava,Standard class car,3,"€43,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kirkkonummi,Business class car,3,"€70,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kirkkonummi,Standard class car,3,"€60,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kirkkonummi,Standard minivan 6 pax,6,"€80,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kittilä,Business class car,3,"€1 400,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kittilä,Standard class car,3,"€1 200,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kittilä,Standard minivan 6 pax,6,"€1 450,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kokkola,Business class car,3,"€640,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kokkola,Standard class car,3,"€575,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kokkola,Standard minivan 6 pax,6,"€650,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kotka,Business class car,3,"€240,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kotka,Standard class car,3,"€200,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kotka,Standard minivan 6 pax,6,"€250,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kouvola,Business class car,3,"€250,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kouvola,Standard class car,3,"€210,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kouvola,Standard minivan 6 pax,6,"€260,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kuopio,Business class car,3,"€570,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kuopio,Standard class car,3,"€455,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Kuopio,Standard minivan 6 pax,6,"€580,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Lahti,Business class car,3,"€190,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Lahti,Standard class car,3,"€150,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Lahti,Standard minivan 6 pax,6,"€200,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Lappeenranta,Business class car,3,"€320,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Lappeenranta,Standard class car,3,"€270,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Lappeenranta,Standard minivan 6 pax,6,"€330,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Mikkeli,Business class car,3,"€320,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Mikkeli,Standard class car,3,"€270,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Mikkeli,Standard minivan 6 pax,6,"€330,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Oulu,Business class car,3,"€760,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Oulu,Standard class car,3,"€690,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Oulu,Standard minivan 6 pax,6,"€770,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Pori,Business class car,3,"€320,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Pori,Standard class car,3,"€270,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Pori,Standard minivan 6 pax,6,"€330,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Port of Helsinki,Business class car,3,"€60,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Port of Helsinki,Standard class car,3,"€38,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Port of Helsinki,Standard minivan 6 pax,6,"€78,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Porvoo,Business class car,3,"€100,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Porvoo,Standard class car,3,"€90,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Porvoo,Standard class car,3,"€70,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Porvoo,Standard minivan 6 pax,6,"€100,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Rauma,Business class car,3,"€360,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Rauma,Standard class car,3,"€305,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Rauma,Standard minivan 6 pax,6,"€370,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Rovaniemi,Business class car,3,"€1 100,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Rovaniemi,Standard class car,3,"€970,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Rovaniemi,Standard minivan 6 pax,6,"€1 100,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Savonlinna,Business class car,3,"€430,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Savonlinna,Standard class car,3,"€390,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Savonlinna,Standard minivan 6 pax,6,"€440,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Seinäjoki,Business class car,3,"€450,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Seinäjoki,Standard class car,3,"€400,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Seinäjoki,Standard minivan 6 pax,6,"€460,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Tampere,Business class car,3,"€320,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Tampere,Standard class car,3,"€270,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Tampere,Standard minivan 6 pax,6,"€330,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Tornio/Haaparanta,Business class car,3,"€960,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Tornio/Haaparanta,Standard class car,3,"€845,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Tornio/Haaparanta,Standard minivan 6 pax,6,"€970,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Turku,Business class car,3,"€320,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Turku,Standard class car,3,"€270,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Turku,Standard minivan 6 pax,6,"€330,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Vaasa,Business class car,3,"€570,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Vaasa,Standard class car,3,"€465,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),Vaasa,Standard minivan 6 pax,6,"€580,00",EUR,,,,,,
Finland,Helsinki Vantaa airport (HEL),"Vantaa city, Finland",Standard class car,3,"€38,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Hetepuronpolku,Standard class car,3,"€65,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Hetepuronpolku,Standard minivan 7 pax,6,"€80,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Karvonranta,Standard class car,3,"€65,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Karvonranta,Standard minivan 6 pax,6,"€80,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Korkalovaara,Standard class car,3,"€65,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Korkalovaara,Standard minivan 7 pax,6,"€80,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Koskenkyla,Standard class car,3,"€65,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Koskenkyla,Standard minivan 6 pax,6,"€80,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Lehtojärvi,Standard class car,3,"€110,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Lehtojärvi,Standard minivan 6 pax,6,"€130,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Luosto,Standard class car,3,"€325,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Luosto,Standard minivan 6 pax,6,"€390,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Nivavaara,Standard class car,3,"€65,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Nivavaara,Standard minivan 6 pax,6,"€80,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Pullinranta,Standard class car,3,"€65,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Pullinranta,Standard minivan 7 pax,6,"€80,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Ranua,Standard class car,3,"€220,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Ranua,Standard minivan 7 pax,6,"€260,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Rovaniemen mlk Suutarinkorva,Standard class car,3,"€65,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Rovaniemen mlk Suutarinkorva,Standard minivan 7 pax,6,"€80,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Rovaniemi City,Standard class car,3,"€65,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Rovaniemi City,Standard minivan 7 pax,6,"€80,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Sinettä,Standard class car,3,"€110,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Sinettä,Standard minivan 6 pax,6,"€130,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Syvasenvaar,Standard class car,3,"€65,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Syvasenvaar,Standard minivan 6 pax,6,"€80,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Tarvantie,Standard class car,3,"€65,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Tarvantie,Standard minivan 7 pax,6,"€80,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Tutkijantie,Standard class car,3,"€65,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Tutkijantie,Standard minivan 7 pax,6,"€80,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Vaarala,Standard class car,3,"€65,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Vaarala,Standard minivan 6 pax,6,"€80,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Vaattunki Wilderness Resort,Standard class car,3,"€110,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Vaattunki Wilderness Resort,Standard minivan 6 pax,6,"€130,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Yli-Mommo,Standard class car,3,"€65,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Yli-Mommo,Standard minivan 6 pax,6,"€80,00",EUR,,,,,,
Finland,Rovaniemi Airport (RVN),Ylipaa,Standard class car,3,"€65,00",EUR,,,,,,
France,Bordeaux–Mérignac Airport (BOD),Bordeaux,Standard class car,3,"€96,00",EUR,,,,,,
France,Bordeaux–Mérignac Airport (BOD),Bordeaux,Standard Minibus 16pax,16,"€264,00",EUR,,,,,,
France,Bordeaux–Mérignac Airport (BOD),Bordeaux,Standard minivan 6 pax,6,"€131,00",EUR,,,,,,
France,"EuroAirport Basel Mulhouse Freiburg (MLH, BSL, EA",Basel,Business class car,3,"€131,00",EUR,,,,,,
France,"EuroAirport Basel Mulhouse Freiburg (MLH, BSL, EA",Basel,Businessvan 6 pax,6,"€166,00",EUR,,,,,,
France,"EuroAirport Basel Mulhouse Freiburg (MLH, BSL, EA",Basel,First class car,3,"€170,00",EUR,,,,,,
France,"EuroAirport Basel Mulhouse Freiburg (MLH, BSL, EA",Basel,Standard class car,3,"€68,00",EUR,,,,,,
France,"EuroAirport Basel Mulhouse Freiburg (MLH, BSL, EA",Basel,Standard Minibus 16pax,16,"€430,00",EUR,,,,,,
France,"EuroAirport Basel Mulhouse Freiburg (MLH, BSL, EA",Freiburg im Breisgau,Standard class car,3,"€159,00",EUR,,,,,,
France,"EuroAirport Basel Mulhouse Freiburg (MLH, BSL, EA",Mulhouse,Standard class car,3,"€85,00",EUR,,,,,,
France,Lyon St-Exupéry Airport (LYS),Lyon,Business class car,3,"€110,00",EUR,,,,,,
France,Lyon St-Exupéry Airport (LYS),Lyon,Businessvan 6 pax,6,"€160,00",EUR,,,,,,
France,Lyon St-Exupéry Airport (LYS),Lyon,Standard class car,3,"€93,00",EUR,,,,,,
France,Lyon St-Exupéry Airport (LYS),Lyon,Standard e-vehicle 3 pax,3,"€96,00",EUR,,,,,,
France,Lyon St-Exupéry Airport (LYS),Lyon,Standard minivan 6 pax,6,"€140,00",EUR,,,,,,
France,Marseille Provence Airport (MRS),Marseille,Business class car,3,"€98,00",EUR,,,,,,
France,Marseille Provence Airport (MRS),Marseille,Businessvan 6 pax,6,"€130,00",EUR,,,,,,
France,Marseille Provence Airport (MRS),Marseille,Standard class car,3,"€80,00",EUR,,,,,,
France,Marseille Provence Airport (MRS),Marseille,Standard Minibus 16pax,16,"€200,00",EUR,,,,,,
France,Marseille Provence Airport (MRS),Marseille,Standard minivan 6 pax,6,"€95,00",EUR,,,,,,
France,Nice Côte d'Azur Airport (NCE),Nice,Business class car,3,"€65,00",EUR,,,,,,
France,Nice Côte d'Azur Airport (NCE),Nice,Businessvan 6 pax,6,"€95,00",EUR,,,,,,
France,Nice Côte d'Azur Airport (NCE),Nice,Standard class car,3,"€63,00",EUR,,,,,,
France,Nice Côte d'Azur Airport (NCE),Nice,Standard minivan 6 pax,6,"€78,00",EUR,,,,,,
France,Charles de Gaulle Airport (CDG),Paris,Business class car,3,"€95,00",EUR,,,,,,"€95,00"
France,Charles de Gaulle Airport (CDG),Paris,Standard minivan 7 pax,7,"€120,00",EUR,,,,,,"€120,00"
France,Charles de Gaulle Airport (CDG),Paris,Businessvan 6 pax,6,"€130,00",EUR,,,,,,"€130,00"
France,Charles de Gaulle Airport (CDG),Paris,Standard class car,3,"€60,00",EUR,,,,,,"€95,00"
France,Charles de Gaulle Airport (CDG),Paris,Minibus 19 pax,19,"€390,00",EUR,,,,,,"€390,00"
France,Paris Orly Airport (ORY),Paris,Business class car,3,"€95,00",EUR,,,,,,"€95,00"
France,Paris Orly Airport (ORY),Paris,Standard minivan 7 pax,7,"€120,00",EUR,,,,,,"€120,00"
France,Paris Orly Airport (ORY),Paris,Businessvan 6 pax,6,"€130,00",EUR,,,,,,"€130,00"
France,Paris Orly Airport (ORY),Paris,Standard class car,3,"€95,00",EUR,,,,,,"€95,00"
France,Paris Orly Airport (ORY),Paris,Minibus 19 pax,19,"€390,00",EUR,,,,,,"€390,00"
France,Paris Beauvais Airport (BVA),Paris,Business class car,3,"€230,00",EUR,,,,,,"€230,00"
France,Paris Beauvais Airport (BVA),Paris,Standard minivan 7 pax,7,"€270,00",EUR,,,,,,"€270,00"
France,Paris Beauvais Airport (BVA),Paris,Businessvan 6 pax,6,"€280,00",EUR,,,,,,"€280,00"
France,Paris Beauvais Airport (BVA),Paris,Standard class car,3,"€230,00",EUR,,,,,,"€230,00"
France,Paris Beauvais Airport (BVA),Paris,Minibus 19 pax,19,"€470,00",EUR,,,,,,"€470,00"
France,Paris railway station ,Paris,Business class car,3,"€85,00",EUR,,,,,,"€85,00"
France,Paris railway station ,Paris,Standard minivan 7 pax,7,"€95,00",EUR,,,,,,"€95,00"
France,Paris railway station ,Paris,Businessvan 6 pax,6,"€120,00",EUR,,,,,,"€120,00"
France,Paris railway station ,Paris,Standard class car,3,"€85,00",EUR,,,,,,"€85,00"
France,Paris railway station ,Paris,Minibus 19 pax,19,"€320,00",EUR,,,,,,"€320,00"
France,Charles de Gaulle Airport (CDG),Disneyland,Business class car,3,"€110,00",EUR,,,,,,"€110,00"
France,Charles de Gaulle Airport (CDG),Disneyland,Standard minivan 7 pax,7,"€130,00",EUR,,,,,,"€130,00"
France,Charles de Gaulle Airport (CDG),Disneyland,Businessvan 6 pax,6,"€140,00",EUR,,,,,,"€140,00"
France,Charles de Gaulle Airport (CDG),Disneyland,Standard class car,3,"€110,00",EUR,,,,,,"€110,00"
France,Charles de Gaulle Airport (CDG),Disneyland,Minibus 19 pax,19,"€420,00",EUR,,,,,,"€420,00"
France,Paris Orly Airport (ORY),Disneyland,Business class car,3,"€110,00",EUR,,,,,,"€110,00"
France,Paris Orly Airport (ORY),Disneyland,Standard minivan 7 pax,7,"€130,00",EUR,,,,,,"€130,00"
France,Paris Orly Airport (ORY),Disneyland,Businessvan 6 pax,6,"€140,00",EUR,,,,,,"€140,00"
France,Paris Orly Airport (ORY),Disneyland,Standard class car,3,"€110,00",EUR,,,,,,"€110,00"
France,Paris Orly Airport (ORY),Disneyland,Minibus 19 pax,19,"€420,00",EUR,,,,,,"€420,00"
France,Paris Beauvais Airport (BVA),Disneyland,Business class car,3,"€230,00",EUR,,,,,,"€230,00"
France,Paris Beauvais Airport (BVA),Disneyland,Standard minivan 7 pax,7,"€270,00",EUR,,,,,,"€270,00"
France,Paris Beauvais Airport (BVA),Disneyland,Businessvan 6 pax,6,"€280,00",EUR,,,,,,"€280,00"
France,Paris Beauvais Airport (BVA),Disneyland,Standard class car,3,"€230,00",EUR,,,,,,"€230,00"
France,Paris Beauvais Airport (BVA),Disneyland,Minibus 19 pax,19,"€470,00",EUR,,,,,,"€470,00"
France,Paris,Disneyland,Business class car,3,"€105,00",EUR,,,,,,"€105,00"
France,Paris,Disneyland,Standard minivan 7 pax,7,"€110,00",EUR,,,,,,"€110,00"
France,Paris,Disneyland,Businessvan 6 pax,6,"€120,00",EUR,,,,,,"€120,00"
France,Paris,Disneyland,Standard class car,3,"€105,00",EUR,,,,,,"€105,00"
France,Paris,Disneyland,Minibus 19 pax,19,"€400,00",EUR,,,,,,"€400,00"
France,Toulouse–Blagnac Airport (TLS),Toulouse,Standard class car,3,"€72,00",EUR,,,,,,
France,Toulouse–Blagnac Airport (TLS),Toulouse,Standard Minibus 16pax,16,"€160,00",EUR,,,,,,
France,Toulouse–Blagnac Airport (TLS),Toulouse,Standard minivan 6 pax,6,"€79,00",EUR,,,,,,
Georgia,Alexander Kartveli Batumi Airport (BUS),Batumi,Business class car,3,"€35,00",EUR,,,,,,
Georgia,Alexander Kartveli Batumi Airport (BUS),Batumi,Businessvan 6 pax,6,"€100,00",EUR,,,,,,
Georgia,Alexander Kartveli Batumi Airport (BUS),Batumi,First class car,3,"€115,00",EUR,,,,,,
Georgia,Alexander Kartveli Batumi Airport (BUS),Batumi,Standard class car,3,"€18,00",EUR,,,,,,
Georgia,Alexander Kartveli Batumi Airport (BUS),Batumi,Standard Minibus 16pax,16,"€55,00",EUR,,,,,,
Georgia,Alexander Kartveli Batumi Airport (BUS),Batumi,Standard minivan 7 pax,7,"€42,00",EUR,,,,,,
Georgia,Alexander Kartveli Batumi Airport (BUS),Shekvetili,Standard minivan 7 pax,7,"€100,00",EUR,,,,,,
