"id","country","city","routeFrom","routeTo","vehicleType","fixedPrice","currency","source","notes"
"cmm3d3nz4003nk8ppwtzssxe8","Cyprus","Paramytha","Larnaca Airport (LCA)","Paramytha","Standard class car","144","EUR","base_price_xlsx","pax:3"
"cmm3d3nz4004ik8ppdw0sir9f","Cyprus","Pegeia","Larnaca Airport (LCA)","Pegeia","Standard class car","216","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5004rk8ppur4ieu37","Cyprus","Pegeia","Paphos Airport (PFO)","Pegeia","Standard class car","72","EUR","base_price_xlsx","pax:3"
"cmm3d3nz40035k8pplerw50j9","Cyprus","Pissouri","Larnaca Airport (LCA)","Pissouri","Standard class car","144","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5004tk8pphpu3hbwc","Cyprus","Pissouri","Paphos Airport (PFO)","Pissouri","Standard class car","60","EUR","base_price_xlsx","pax:3"
"cmm3d3nz4004bk8pputukptv3","Cyprus","Platres","Larnaca Airport (LCA)","Platres","Standard class car","180","EUR","base_price_xlsx","pax:3"
"cmm3d3nz4003ak8pptz4yzbqi","Cyprus","Polemidia","Larnaca Airport (LCA)","Polemidia","Standard class car","108","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5004kk8pp694918jl","Cyprus","Polis","Larnaca Airport (LCA)","Polis","Standard class car","240","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5004yk8ppmcy8pxi9","Cyprus","Polis","Paphos Airport (PFO)","Polis","Standard class car","96","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5004mk8pp6fl42idu","Cyprus","Pomos","Larnaca Airport (LCA)","Pomos","Standard class car","270","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5004zk8pptr168plp","Cyprus","Pomos","Paphos Airport (PFO)","Pomos","Standard class car","120","EUR","base_price_xlsx","pax:3"
"cmm3d3nz40033k8ppfgqaftrm","Cyprus","Protaras","Larnaca Airport (LCA)","Protaras","Standard class car","96","EUR","base_price_xlsx","pax:3"
"cmm3d3nz50055k8pp8m1slikr","Cyprus","Protaras","Paphos Airport (PFO)","Protaras","Standard class car","264","EUR","base_price_xlsx","pax:3"
"cmm3d3nz4002wk8pp5ngeja0e","Cyprus","Sotira","Larnaca Airport (LCA)","Sotira","Standard class car","90","EUR","base_price_xlsx","pax:3"
"cmm3d3nz4004jk8pp0as1j6a7","Cyprus","Tala","Larnaca Airport (LCA)","Tala","Standard class car","192","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5004pk8ppetwog5jn","Cyprus","Tala","Paphos Airport (PFO)","Tala","Standard class car","48","EUR","base_price_xlsx","pax:3"
"cmm3d3nz4002zk8ppnosowfyd","Cyprus","Tersefanou","Larnaca Airport (LCA)","Tersefanou","Standard class car","42","EUR","base_price_xlsx","pax:3"
"cmm3d3nz4003ck8ppntt5bsbq","Cyprus","Trachoni","Larnaca Airport (LCA)","Trachoni","Standard class car","108","EUR","base_price_xlsx","pax:3"
"cmm3d3nz4003yk8pp2wif1kg1","Cyprus","Trimiklini","Larnaca Airport (LCA)","Trimiklini","Standard class car","174","EUR","base_price_xlsx","pax:3"
"cmm3d3nz40049k8ppvfl8031o","Cyprus","Troodos","Larnaca Airport (LCA)","Troodos","Standard class car","192","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5004nk8ppn59f4zxk","Cyprus","Tsada","Larnaca Airport (LCA)","Tsada","Standard class car","192","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5004sk8ppkkc2ktq0","Cyprus","Tsada","Paphos Airport (PFO)","Tsada","Standard class car","54","EUR","base_price_xlsx","pax:3"
"cmm3d3nz40042k8ppefemhoxo","Cyprus","Tseri","Larnaca Airport (LCA)","Tseri","Standard class car","96","EUR","base_price_xlsx","pax:3"
"cmm3d3nz40046k8pp66cbu5l9","Cyprus","Vavatsinia","Larnaca Airport (LCA)","Vavatsinia","Standard class car","90","EUR","base_price_xlsx","pax:3"
"cmm3d3nz40044k8ppb9dpnaee","Cyprus","Vyzakia","Larnaca Airport (LCA)","Vyzakia","Standard class car","132","EUR","base_price_xlsx","pax:3"
"cmm3d3nz4002uk8pp71cm1qa1","Cyprus","Xylofagou","Larnaca Airport (LCA)","Xylofagou","Standard class car","78","EUR","base_price_xlsx","pax:3"
"cmm3d3nz40038k8pp577i07v9","Cyprus","Zakaki","Larnaca Airport (LCA)","Zakaki","Standard class car","108","EUR","base_price_xlsx","pax:3"
"cmm3d3nz40030k8pp0iq5u80s","Cyprus","Zigi","Larnaca Airport (LCA)","Zigi","Standard class car","78","EUR","base_price_xlsx","pax:3"
"cmm3d3nz4003vk8ppwc3hqyk7","Cyprus","Zoopigi","Larnaca Airport (LCA)","Zoopigi","Standard class car","180","EUR","base_price_xlsx","pax:3"
"cmosfia7c0001v8x7ldylt0hc","Denmark","Aarhus","Aarhus Airport (AAR)","Aarhus outside city center","Standard class car","140","EUR","manual","saleFloorSource=manual:senan-alternative-taxi-aarhus-2026-05-05; supplier=Alternative Taxi; manager=Senan; floorReason=avoid_negative_margin"
"cmm3d3nz50056k8ppyu2485da","Denmark","Aarhus","Aarhus airport (AAR)","Aarhus","Standard class car","120","EUR","base_price_xlsx","saleFloorSource=manual:senan-alternative-taxi-aarhus-2026-05-05; supplier=Alternative Taxi; manager=Senan; floorReason=avoid_negative_margin"
"cmm3d3nz50057k8ppkz1804o4","Denmark","Aarhus","Aarhus airport (AAR)","Aarhus","Standard minivan 6 pax","170","EUR","base_price_xlsx","pax:6"
"cmosfia7u0003v8x7ce45x4ys","Denmark","Aarhus","Billund Airport (BLL)","Aarhus city","Standard class car","230","EUR","manual","saleFloorSource=manual:senan-alternative-taxi-aarhus-2026-05-05; supplier=Alternative Taxi; manager=Senan; floorReason=avoid_negative_margin"
"cmosfia8r0007v8x7e0y1t1bt","Denmark","Aarhus","Billund Airport (BLL)","Horsens","Standard class car","200","EUR","manual","saleFloorSource=manual:senan-alternative-taxi-aarhus-2026-05-05; supplier=Alternative Taxi; manager=Senan; floorReason=avoid_negative_margin"
"cmosfia8b0005v8x72fpr7a38","Denmark","Aarhus","Billund Airport (BLL)","Silkeborg","Standard class car","200","EUR","manual","saleFloorSource=manual:senan-alternative-taxi-aarhus-2026-05-05; supplier=Alternative Taxi; manager=Senan; floorReason=avoid_negative_margin"
"cmm3d3nz50058k8ppw2nwczp3","Denmark","Copenhagen","Copenhagen Cruise Port","Copenhagen","Business class car","142","EUR","base_price_xlsx","pax:3"
"cmm3d3nz50059k8ppcty4xh91","Denmark","Copenhagen","Copenhagen Cruise Port","Copenhagen","Businessvan 6 pax","168","EUR","base_price_xlsx","pax:6"
"cmm3d3nz5005ak8pppkbdk5gz","Denmark","Copenhagen","Copenhagen Cruise Port","Copenhagen","Standard class car","65","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005bk8ppw5yc9mqq","Denmark","Copenhagen","Copenhagen Cruise Port","Copenhagen","Standard minivan 7 pax","135","EUR","base_price_xlsx","pax:7"
"cmm3d3nz5005ck8pphc3pov43","Denmark","Copenhagen","Copenhagen Kastrup Airport (CPH)","Copenhagen","Business class car","136","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005dk8ppav0u95bs","Denmark","Copenhagen","Copenhagen Kastrup Airport (CPH)","Copenhagen","Standard class car","60","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005ek8ppu6501h4n","Denmark","Copenhagen","Copenhagen Kastrup Airport (CPH)","Copenhagen","Standard minivan 6 pax","120","EUR","base_price_xlsx","pax:6"
"cmm3d3nz5005fk8ppi90jp0kg","Denmark","Glostrup","Copenhagen Kastrup Airport (CPH)","Glostrup","Business class car","210","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005gk8ppr91s2kms","Denmark","Glostrup","Copenhagen Kastrup Airport (CPH)","Glostrup","Standard class car","148","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005hk8pputyavl96","Denmark","Glostrup","Copenhagen Kastrup Airport (CPH)","Glostrup","Standard minivan 6 pax","190","EUR","base_price_xlsx","pax:6"
"cmm3d3nz5005ik8pph9ca85xc","Denmark","Gøteborg / Göteborg / Gothenburg","Copenhagen Kastrup Airport (CPH)","Gøteborg / Göteborg / Gothenburg","Business class car","1105","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005jk8ppcadlkjfh","Denmark","Gøteborg / Göteborg / Gothenburg","Copenhagen Kastrup Airport (CPH)","Gøteborg / Göteborg / Gothenburg","Standard class car","884","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005kk8pphv9nqy1t","Denmark","Gøteborg / Göteborg / Gothenburg","Copenhagen Kastrup Airport (CPH)","Gøteborg / Göteborg / Gothenburg","Standard minivan 6 pax","1290","EUR","base_price_xlsx","pax:6"
"cmm3d3nz5005lk8ppe984uhnq","Denmark","Malmö / Malmo","Copenhagen Kastrup Airport (CPH)","Malmö / Malmo","Business class car","205","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005mk8ppszqnvleh","Denmark","Malmö / Malmo","Copenhagen Kastrup Airport (CPH)","Malmö / Malmo","Standard class car","190","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005nk8pp4uagyh5f","Denmark","Malmö / Malmo","Copenhagen Kastrup Airport (CPH)","Malmö / Malmo","Standard minivan 6 pax","240","EUR","base_price_xlsx","pax:6"
"cmm3d3nz5005ok8ppd4qqpbjj","Denmark","Malmö Sturup Airport (MMX)","Copenhagen Kastrup Airport (CPH)","Malmö Sturup Airport (MMX)","Business class car","205","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005pk8ppxxmt78jy","Denmark","Malmö Sturup Airport (MMX)","Copenhagen Kastrup Airport (CPH)","Malmö Sturup Airport (MMX)","Standard class car","190","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005qk8ppc0rplzu9","Denmark","Malmö Sturup Airport (MMX)","Copenhagen Kastrup Airport (CPH)","Malmö Sturup Airport (MMX)","Standard class car","190","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005rk8pps0mnvppm","Denmark","Malmö Sturup Airport (MMX)","Copenhagen Kastrup Airport (CPH)","Malmö Sturup Airport (MMX)","Standard minivan 6 pax","240","EUR","base_price_xlsx","pax:6"
"cmm3d3nz5005sk8pp22m34dga","Denmark","Roskilde","Copenhagen Kastrup Airport (CPH)","Roskilde","Business class car","210","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005tk8ppxreury9i","Denmark","Roskilde","Copenhagen Kastrup Airport (CPH)","Roskilde","Standard class car","148","EUR","base_price_xlsx","pax:3"
"cmm3d3nz60074k8ppmjwn310s","Denmark","Roskilde","Copenhagen Kastrup Airport (CPH)","Roskilde","Standard minivan 6 pax","190","EUR","base_price_xlsx","pax:6"
"cmm3d3nz5005uk8pp4dbnd0c6","Egypt","6 of October","Cairo International Airport (CAI)","6 of October","Standard class car","36","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005vk8ppad4asc78","Egypt","6 of October","Cairo International Airport (CAI)","6 of October","Standard minivan 7 pax","54","EUR","base_price_xlsx","pax:7"
"cmm3d3nz5005wk8pp1fywo05v","Egypt","Cairo city centre","Cairo International Airport (CAI)","Cairo city centre","Standard class car","26","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005xk8ppvtkfi5bx","Egypt","Cairo city centre","Cairo International Airport (CAI)","Cairo city centre","Standard minivan 7 pax","31","EUR","base_price_xlsx","pax:7"
"cmm3d3nz6006nk8pp0lii26hp","Egypt","Dahab","Sharm el-Sheikh International Airport (SSH)","Dahab","Standard class car","74","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6006ok8ppubyytpqb","Egypt","Dahab","Sharm el-Sheikh International Airport (SSH)","Dahab","Standard minivan 7 pax","98","EUR","base_price_xlsx","pax:7"
"cmm3d3nz5005yk8pphqdlbx7e","Egypt","El Alamein","Cairo International Airport (CAI)","El Alamein","Standard class car","158","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5005zk8pp8utdeki2","Egypt","El Alamein","Cairo International Airport (CAI)","El Alamein","Standard minivan 7 pax","227","EUR","base_price_xlsx","pax:7"
"cmm3d3nz5006dk8pp9tslnpz1","Egypt","El Gouna","Hurghada Airport (HRG)","El Gouna","Standard class car","17","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6006ek8ppioevaxn3","Egypt","El Gouna","Hurghada Airport (HRG)","El Gouna","Standard minivan 7 pax","20","EUR","base_price_xlsx","pax:7"
"cmm3d3nz6006pk8ppf545ecsm","Egypt","FUN&SUN FAMILY Albatros Palace","Sharm el-Sheikh International Airport (SSH)","FUN&SUN FAMILY Albatros Palace","Standard minivan 8 pax","21","EUR","base_price_xlsx","pax:8"
"cmm3d3nz50060k8ppnzmivb4d","Egypt","Giza","Cairo International Airport (CAI)","Giza","Standard class car","27","EUR","base_price_xlsx","pax:3"
"cmm3d3nz50061k8pp038yquic","Egypt","Giza","Cairo International Airport (CAI)","Giza","Standard minivan 7 pax","30","EUR","base_price_xlsx","pax:7"
"cmm3d3nz6006qk8ppfbjww6qx","Egypt","Grand Rotana Resort","Sharm el-Sheikh International Airport (SSH)","Grand Rotana Resort","Business class car","80","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6006rk8pptje3gn99","Egypt","Grand Rotana Resort","Sharm el-Sheikh International Airport (SSH)","Grand Rotana Resort","Standard e-vehicle 3 pax","80","EUR","base_price_xlsx","pax:3"
"cmm3d3nz50062k8ppeeifih18","Egypt","Heliopolis","Cairo International Airport (CAI)","Heliopolis","Standard class car","21","EUR","base_price_xlsx","pax:3"
"cmm3d3nz50063k8ppdyoheg9n","Egypt","Heliopolis","Cairo International Airport (CAI)","Heliopolis","Standard minivan 7 pax","30","EUR","base_price_xlsx","pax:7"
"cmm3d3nz50064k8ppfdyy2w1z","Egypt","Hurghada","Cairo International Airport (CAI)","Hurghada","Standard class car","178","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6006fk8ppxlwfks96","Egypt","Hurghada","Hurghada Airport (HRG)","Hurghada","Standard class car","15","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6006gk8ppaikr80bw","Egypt","Hurghada","Hurghada Airport (HRG)","Hurghada","Standard minivan 7 pax","19","EUR","base_price_xlsx","pax:7"
"cmm3d3nz6006hk8pp8ynqndtt","Egypt","Makadi Bay","Hurghada Airport (HRG)","Makadi Bay","Standard class car","16","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6006ik8ppo900fx2b","Egypt","Makadi Bay","Hurghada Airport (HRG)","Makadi Bay","Standard minivan 7 pax","20","EUR","base_price_xlsx","pax:7"
"cmm3d3nz50065k8ppbq7ojnmv","Egypt","Marsa Matrouh","Cairo International Airport (CAI)","Marsa Matrouh","Standard class car","221","EUR","base_price_xlsx","pax:3"
"cmm3d3nz50066k8ppkxle7k6h","Egypt","Marsa Matrouh","Cairo International Airport (CAI)","Marsa Matrouh","Standard minivan 7 pax","270","EUR","base_price_xlsx","pax:7"
"cmm3d3nz6006sk8ppxx2noji3","Egypt","Nabq Bay","Sharm el-Sheikh International Airport (SSH)","Nabq Bay","Standard class car","19","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6006tk8ppl716gdkl","Egypt","Nabq Bay","Sharm el-Sheikh International Airport (SSH)","Nabq Bay","Standard minivan 7 pax","25","EUR","base_price_xlsx","pax:7"
"cmm3d3nz50067k8ppoh30ts4z","Egypt","Ras Suder","Cairo International Airport (CAI)","Ras Suder","Standard class car","92","EUR","base_price_xlsx","pax:3"
"cmm3d3nz50068k8pp612bps5m","Egypt","Ras Suder","Cairo International Airport (CAI)","Ras Suder","Standard minivan 7 pax","108","EUR","base_price_xlsx","pax:7"
"cmm3d3nz6006jk8ppls5lyh0m","Egypt","Safaga","Hurghada Airport (HRG)","Safaga","Standard class car","24","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6006kk8ppxzk9f69b","Egypt","Safaga","Hurghada Airport (HRG)","Safaga","Standard minivan 7 pax","27","EUR","base_price_xlsx","pax:7"
"cmm3d3nz6006uk8ppey8j0hes","Egypt","Saint Catherine","Sharm el-Sheikh International Airport (SSH)","Saint Catherine","Standard class car","202","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6006vk8pp6lgkv32l","Egypt","Saint Catherine","Sharm el-Sheikh International Airport (SSH)","Saint Catherine","Standard minivan 7 pax","230","EUR","base_price_xlsx","pax:7"
"cmm3d3nz50069k8ppc5fgs1lq","Egypt","Sharm El Sheikh","Cairo International Airport (CAI)","Sharm El Sheikh","Standard class car","243","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5006ak8ppmkwl0i6t","Egypt","Sharm El Sheikh","Cairo International Airport (CAI)","Sharm El Sheikh","Standard minivan 7 pax","329","EUR","base_price_xlsx","pax:7"
"cmm3d3nz6006wk8pp78asg1hp","Egypt","Sharm El Sheikh","Sharm el-Sheikh International Airport (SSH)","Sharm El Sheikh","Standard class car","18","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6006xk8pp033ms19q","Egypt","Sharm El Sheikh","Sharm el-Sheikh International Airport (SSH)","Sharm El Sheikh","Standard minivan 7 pax","25","EUR","base_price_xlsx","pax:7"
"cmm3d3nz6006lk8pp4qor25t2","Egypt","Soma Bay","Hurghada Airport (HRG)","Soma Bay","Standard class car","19","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6006mk8ppz40fx8nn","Egypt","Soma Bay","Hurghada Airport (HRG)","Soma Bay","Standard minivan 7 pax","22","EUR","base_price_xlsx","pax:7"
"cmm3d3nz5006bk8pphf0yrph5","Egypt","Suez city centre","Cairo International Airport (CAI)","Suez city centre","Standard class car","80","EUR","base_price_xlsx","pax:3"
"cmm3d3nz5006ck8ppdsnyfs9j","Egypt","Suez city centre","Cairo International Airport (CAI)","Suez city centre","Standard minivan 7 pax","111","EUR","base_price_xlsx","pax:7"
"cmm3d3nz6006yk8ppyqw7r4o6","Egypt","Taba","Sharm el-Sheikh International Airport (SSH)","Taba","Standard class car","233","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6006zk8ppc09h7v6j","Egypt","Taba","Sharm el-Sheikh International Airport (SSH)","Taba","Standard minivan 7 pax","318","EUR","base_price_xlsx","pax:7"
"cmm3d3nz60070k8pp0ylp6ic6","Estonia","Tallinn","Tallinn airport (TLL)","Tallinn","Business class car","37","EUR","base_price_xlsx","pax:3"
"cmm3d3nz60071k8ppw55ch0ya","Estonia","Tallinn","Tallinn airport (TLL)","Tallinn","First class car","110","EUR","base_price_xlsx","pax:3"
"cmm3d3nz60072k8ppojp7dqvg","Estonia","Tallinn","Tallinn airport (TLL)","Tallinn","Standard class car","20","EUR","base_price_xlsx","pax:3"
"cmm3d3nz60073k8ppfshthj8r","Estonia","Tallinn","Tallinn airport (TLL)","Tallinn","Standard minivan 7 pax","37","EUR","base_price_xlsx","pax:7"
"cmm3d3nz60075k8ppmrgpllrb","Finland","Espoo","Helsinki Vantaa airport (HEL)","Espoo","Business class car","60","EUR","base_price_xlsx","pax:3"
"cmm3d3nz60076k8ppsv4g11o4","Finland","Espoo","Helsinki Vantaa airport (HEL)","Espoo","Standard class car","45","EUR","base_price_xlsx","pax:3"
"cmm3d3nz60077k8pp2j45yctr","Finland","Espoo","Helsinki Vantaa airport (HEL)","Espoo","Standard minivan 6 pax","75","EUR","base_price_xlsx","pax:6"
"cmm3d3nz6007bk8pp8hb2j3th","Finland","Hanko","Helsinki Vantaa airport (HEL)","Hanko","Business class car","220","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6007ck8pp6c4xxm7d","Finland","Hanko","Helsinki Vantaa airport (HEL)","Hanko","Standard class car","155","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6007dk8pp1euvjzpt","Finland","Hanko","Helsinki Vantaa airport (HEL)","Hanko","Standard minivan 6 pax","230","EUR","base_price_xlsx","pax:6"
"cmm3d3nz6007ek8ppsx91d5xa","Finland","Helsinki","Helsinki Vantaa airport (HEL)","Helsinki","Business class car","60","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6007fk8pp1ju2nen7","Finland","Helsinki","Helsinki Vantaa airport (HEL)","Helsinki","Businessvan 6 pax","120","EUR","base_price_xlsx","pax:6"
"cmm3d3nz6007gk8ppcmjp563g","Finland","Helsinki","Helsinki Vantaa airport (HEL)","Helsinki","Coach 30 pax","265","EUR","base_price_xlsx","pax:30"
"cmm3d3nz6007hk8ppff92amgn","Finland","Helsinki","Helsinki Vantaa airport (HEL)","Helsinki","Coach 45pax","265","EUR","base_price_xlsx","pax:45"
"cmm3d3nz6007ik8pp3twaa73v","Finland","Helsinki","Helsinki Vantaa airport (HEL)","Helsinki","First class car","120","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6007kk8ppjphgpdk4","Finland","Helsinki","Helsinki Vantaa airport (HEL)","Helsinki","Standard Minibus 16pax","190","EUR","base_price_xlsx","pax:16"
"cmm3d3nz6007jk8ppctuvr0jj","Finland","Helsinki","Helsinki Vantaa airport (HEL)","Helsinki","Standard class car","38","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6007lk8ppkc0u1jrt","Finland","Helsinki","Helsinki Vantaa airport (HEL)","Helsinki","Standard minivan 6 pax","70","EUR","base_price_xlsx","pax:6"
"cmm3d3nz800aak8ppf6vingev","Finland","Hetepuronpolku","Rovaniemi Airport (RVN)","Hetepuronpolku","Standard class car","65","EUR","base_price_xlsx","pax:3"
"cmm3d3nz800abk8pp9e0ip019","Finland","Hetepuronpolku","Rovaniemi Airport (RVN)","Hetepuronpolku","Standard minivan 7 pax","80","EUR","base_price_xlsx","pax:6"
"cmm3d3nz6007mk8ppv45nqcb3","Finland","Hyvinkää","Helsinki Vantaa airport (HEL)","Hyvinkää","Standard class car","72","EUR","base_price_xlsx","pax:3"
"cmm3d3nz60078k8pp4wqn8ne0","Finland","Hämeenlinna","Helsinki Vantaa airport (HEL)","Hämeenlinna","Business class car","150","EUR","base_price_xlsx","pax:3"
"cmm3d3nz60079k8ppmjtqgq1t","Finland","Hämeenlinna","Helsinki Vantaa airport (HEL)","Hämeenlinna","Standard class car","130","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6007ak8pp9kpgcabn","Finland","Hämeenlinna","Helsinki Vantaa airport (HEL)","Hämeenlinna","Standard minivan 6 pax","155","EUR","base_price_xlsx","pax:6"
"cmm3d3nz6007nk8ppq6z3jus3","Finland","Iisalmi","Helsinki Vantaa airport (HEL)","Iisalmi","Business class car","650","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6007ok8ppqul38kw9","Finland","Iisalmi","Helsinki Vantaa airport (HEL)","Iisalmi","Standard class car","560","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6007pk8ppdo4vc6av","Finland","Iisalmi","Helsinki Vantaa airport (HEL)","Iisalmi","Standard minivan 6 pax","670","EUR","base_price_xlsx","pax:6"
"cmm3d3nz6007qk8ppzrhclaot","Finland","Imatra","Helsinki Vantaa airport (HEL)","Imatra","Business class car","370","EUR","base_price_xlsx","pax:3"
"cmm3d3nz6007rk8ppbq6qt2a2","Finland","Imatra","Helsinki Vantaa airport (HEL)","Imatra","Standard class car","300","EUR","base_price_xlsx","pax:3"
